COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,SW1559-2803,239.96385,-28.06058,0.999972,3.78125e-07,6.9124e-07,115000.0,34.1,55022.0141823,55022.03501563,ivo://eso.org/origfile?HARPS.2009-07-10T00:20:25.351_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:05:03.153&eso_download=file,ADP.2014-09-23T11:05:03.153
HARPS,SW1559-2803,239.96644,-28.06404,0.999972,3.78123e-07,6.9124e-07,115000.0,29.0,55020.21069145,55020.23152478,ivo://eso.org/origfile?HARPS.2009-07-08T05:03:23.741_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:05:03.453&eso_download=file,ADP.2014-09-23T11:05:03.453
HARPS,SW1559-2803,239.96597,-28.06045,0.999972,3.78123e-07,6.912430000000001e-07,115000.0,17.1,55018.10592647,55018.11287092,ivo://eso.org/origfile?HARPS.2009-07-06T02:32:32.047_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:05:05.107&eso_download=file,ADP.2014-09-23T11:05:05.107
HARPS,SW1559-2803,239.96434,-28.05997,0.999972,3.78119e-07,6.91225e-07,115000.0,29.6,55044.99020368,55045.01103701,ivo://eso.org/origfile?HARPS.2009-08-01T23:45:53.598_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:05:07.430&eso_download=file,ADP.2014-09-23T11:05:07.430
HARPS,SW1559-2803,239.96615,-28.06023,0.999972,3.78123e-07,6.912430000000001e-07,115000.0,18.9,55018.07666101,55018.08360546,ivo://eso.org/origfile?HARPS.2009-07-06T01:50:23.511_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:05:39.127&eso_download=file,ADP.2014-09-23T11:05:39.127
HARPS,SW1559-2803,239.9652,-28.06119,0.999972,3.78123e-07,6.91241e-07,115000.0,38.2,55019.99100833,55020.01184165,ivo://eso.org/origfile?HARPS.2009-07-07T23:47:03.120_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:05:47.210&eso_download=file,ADP.2014-09-23T11:05:47.210
HARPS,SW1559-2803,239.96606,-28.06401,0.999972,3.78124e-07,6.912390000000001e-07,115000.0,37.6,55022.19932672,55022.22016005,ivo://eso.org/origfile?HARPS.2009-07-10T04:47:01.829_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:05:57.610&eso_download=file,ADP.2014-09-23T11:05:57.610
HARPS,SW1559-2803,239.96548,-28.06051,0.999972,3.78124e-07,6.912430000000001e-07,115000.0,21.4,55018.0474018,55018.05434624,ivo://eso.org/origfile?HARPS.2009-07-06T01:08:15.516_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:05:58.053&eso_download=file,ADP.2014-09-23T11:05:58.053
HARPS,SW1559-2803,239.96395,-28.05923,0.999972,3.78125e-07,6.91238e-07,115000.0,15.4,55023.06863331,55023.08946664,ivo://eso.org/origfile?HARPS.2009-07-11T01:38:49.918_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:06:05.243&eso_download=file,ADP.2014-09-23T11:06:05.243
HARPS,SW1559-2803,239.96565,-28.06262,0.999972,3.78119e-07,6.91231e-07,115000.0,33.6,55032.13478442,55032.15561776,ivo://eso.org/origfile?HARPS.2009-07-20T03:14:05.374_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:06:13.650&eso_download=file,ADP.2014-09-23T11:06:13.650
HARPS,SW1559-2803,239.96568,-28.06162,0.999972,3.78123e-07,6.912419999999999e-07,115000.0,17.9,55018.14980465,55018.1567491,ivo://eso.org/origfile?HARPS.2009-07-06T03:35:43.122_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:06:16.730&eso_download=file,ADP.2014-09-23T11:06:16.730
